PICKED_THM;ARTICLE_CODE;AREA;AISLE;COLUMN;SHELF;LEFT_OR_RIGHT;STOCK;RESERVED
4197234086;1837;MZN5;9;13;6;R;20;0
4197234099;1837;MZN5;9;13;6;R;7;0
567704741;1946;MZN5;9;13;6;R;69;0
567704745;2178;MZN5;9;13;6;R;60;0
567704749;2178;MZN5;9;13;6;R;60;0
567778157;2389;MZN5;9;13;7;L;210;0
567933251;2556;MZN5;9;13;7;L;9;0
4197234093;1833;MZN5;9;13;7;R;1;0
4197234093;1879;MZN5;9;13;7;R;19;0
567704733;2178;MZN5;9;13;7;R;36;0
567704735;2178;MZN5;9;13;7;R;50;0
567778047;2554;MZN5;9;13;2;L;7;0
567779283;2558;MZN5;9;14;1;R;30;0
567779286;2558;MZN5;9;14;1;R;12;0
567779284;2557;MZN5;9;14;1;R;13;0
4197234080;1837;MZN5;9;14;2;R;40;0
567593211;1774;MZN5;9;14;3;L;1;0
567759293;1790;MZN5;9;14;3;L;22;0
567704739;2178;MZN5;9;14;3;L;60;0
4197234085;1879;MZN5;9;14;3;R;14;0
4197234088;1879;MZN5;9;14;3;R;40;0
4197234089;1879;MZN5;9;14;3;R;40;0
4197234077;1837;MZN5;9;14;3;R;39;0
567593217;2054;MZN5;9;14;4;L;1;0
567593212;1774;MZN5;9;14;4;L;1;0
567593212;1434;MZN5;9;14;4;L;7;0
567593235;1608;MZN5;9;14;4;L;1;0
567779274;2584;MZN5;9;14;4;R;9;0
567704738;2178;MZN5;9;14;4;R;50;0
567704714;1758;MZN5;9;14;4;R;14;0
567781332;2559;MZN5;9;14;5;L;16;0
567759291;1998;MZN5;9;14;5;R;3;0
567704751;1758;MZN5;9;14;5;R;20;0
567704736;2178;MZN5;9;14;6;R;60;0
567704747;2178;MZN5;9;14;6;R;50;0
567779229;2558;MZN5;9;14;7;R;30;0
567779277;2558;MZN5;9;14;7;R;18;0
567779279;2558;MZN5;9;14;7;R;30;0
567779273;2584;MZN5;9;14;7;R;14;0
567779281;2557;MZN5;9;14;1;R;1;0
567779274;2558;MZN5;9;14;4;R;1;0
567525005;79;MZN5;9;15;5;L;1;0
567923488;407;MZN5;9;15;5;L;1;0
567923452;27;MZN5;9;15;5;L;1;0
567923487;74;MZN5;9;15;6;L;2;0
567923486;74;MZN5;9;16;1;L;1;0
567662380;1850;MZN5;9;16;2;L;90;0
567781354;1850;MZN5;9;16;2;L;90;0
567781365;1721;MZN5;9;16;2;L;85;0
567907854;2075;MZN5;9;16;2;R;13;0
567781356;1850;MZN5;9;16;3;L;60;0
567781360;1721;MZN5;9;16;3;L;165;0
567781355;1851;MZN5;9;16;3;L;88;0
567781356;1851;MZN5;9;16;3;L;40;0
567921871;2560;MZN5;9;16;3;R;5;0
567921871;2561;MZN5;9;16;3;R;6;0
567780709;2733;MZN5;9;16;4;R;32;0
567781371;2037;MZN5;9;16;5;R;40;0
567907852;2075;MZN5;9;16;5;R;6;0
567369728;2561;MZN5;9;16;6;R;2;0
567907853;2075;MZN5;9;16;6;R;11;0
567369728;2560;MZN5;9;16;6;R;1;0
567743320;2638;MZN5;9;17;1;L;60;0
567743318;2733;MZN5;9;17;1;L;24;0
567923499;536;MZN5;9;17;2;L;1;0
567780703;2638;MZN5;9;17;2;L;48;0
567780710;2638;MZN5;9;17;2;L;72;0
567780704;2638;MZN5;9;17;3;L;72;0
567780705;2638;MZN5;9;17;3;L;72;0
567780706;2638;MZN5;9;17;3;L;72;0
567780707;2638;MZN5;9;17;3;L;72;0
567780708;2638;MZN5;9;17;3;L;72;0
567525006;23;MZN5;9;17;3;R;1;0
567923498;1499;MZN5;9;17;4;L;1;0
567923498;209;MZN5;9;17;4;L;1;0
567923498;217;MZN5;9;17;4;L;1;0
567923498;72;MZN5;9;17;4;L;1;0
567923498;85;MZN5;9;17;4;L;1;0
567770031;2699;MZN5;9;17;4;L;15;0
567770033;2699;MZN5;9;17;4;L;15;0
567780441;2699;MZN5;9;17;4;L;10;0
567854567;2400;MZN5;9;17;4;R;18;0
567743323;2699;MZN5;9;17;5;L;15;0
567743337;2699;MZN5;9;17;5;L;15;0
567743339;2699;MZN5;9;17;5;L;15;0
567743340;2699;MZN5;9;17;5;L;15;0
1217087495;536;MZN5;9;17;5;R;13;0
567923461;140;MZN5;9;17;5;R;1;0
567923506;22;MZN5;9;17;6;L;1;0
567923506;68;MZN5;9;17;6;L;1;0
567780447;2699;MZN5;9;17;6;L;15;0
567780449;2699;MZN5;9;17;6;L;15;0
567743342;2733;MZN5;9;17;6;L;30;0
567923504;407;MZN5;9;17;7;L;1;0
567780451;2699;MZN5;9;17;7;L;15;0
567923458;65;MZN5;9;17;7;R;1;0
567923453;1432;MZN5;9;17;7;R;7;0
567923454;2224;MZN5;9;17;7;R;9;0
567942509;1762;MZN5;10;1;1;L;3;0
567828596;2562;MZN5;10;1;1;L;30;0
4197185461;2562;MZN5;10;1;2;L;6;0
567779244;2695;MZN5;10;1;2;R;45;0
567942513;184;MZN5;10;1;4;L;1;0
567885419;536;MZN5;10;1;4;R;1;0
567885411;2238;MZN5;10;1;4;R;1;0
567885419;79;MZN5;10;1;4;R;1;0
567885409;66;MZN5;10;1;4;R;1;0
567885409;9;MZN5;10;1;4;R;3;0
567889234;2062;MZN5;10;1;4;R;4;0
567885414;602;MZN5;10;1;5;R;2;0
567889232;23;MZN5;10;1;5;R;1;0
567889233;23;MZN5;10;1;5;R;2;0
567889233;407;MZN5;10;1;5;R;1;0
567885408;74;MZN5;10;1;6;R;1;0
567885413;602;MZN5;10;1;7;R;2;0
567942514;2315;MZN5;10;1;3;L;1;0
567779254;2558;MZN5;10;2;1;L;9;0
4197234209;2054;MZN5;10;2;1;R;7;0
567779257;2695;MZN5;10;2;2;L;75;0
567889019;2158;MZN5;10;2;3;R;5;0
567942515;1750;MZN5;10;2;4;L;1;0
567889032;140;MZN5;10;2;4;R;1;0
567885195;2184;MZN5;10;2;4;R;1;0
567885187;2139;MZN5;10;2;4;R;1;0
567885188;2184;MZN5;10;2;5;R;2;0
4197234207;2054;MZN5;10;2;6;L;8;0
4197234208;2054;MZN5;10;2;6;L;8;0
567885191;1715;MZN5;10;2;6;R;1;0
4197220548;2564;MZN5;10;2;7;R;6;0
567779253;2558;MZN5;10;2;7;R;24;0
567779115;2695;MZN5;10;2;7;R;75;0
567942523;2563;MZN5;10;2;7;L;1;0
4197220572;2564;MZN5;10;2;7;R;1;0
567697904;2477;MZN5;10;3;1;L;53;0
4197231657;2212;MZN5;10;3;1;R;4;0
567702407;2082;MZN5;10;3;1;R;2;0
567779246;2558;MZN5;10;3;1;R;30;0
4197220567;2054;MZN5;10;3;2;L;1;0
567697907;2477;MZN5;10;3;2;L;23;0
567702408;2472;MZN5;10;3;2;R;2;0
567763671;1927;MZN5;10;3;2;R;12;0
567763666;2270;MZN5;10;3;3;L;22;0
567763466;2891;MZN5;10;3;3;R;15;0
567763661;2891;MZN5;10;3;3;R;15;0
567779249;2558;MZN5;10;3;4;L;30;0
567779252;2558;MZN5;10;3;4;L;32;0
567779258;2558;MZN5;10;3;4;L;30;0
567779247;2558;MZN5;10;3;4;R;30;0
567779251;2558;MZN5;10;3;4;R;30;0
567779255;2558;MZN5;10;3;4;R;30;0
567779256;2558;MZN5;10;3;4;R;30;0
567779259;2695;MZN5;10;3;4;R;75;0
567654815;1937;MZN5;10;3;5;L;60;0
567763464;1805;MZN5;10;3;5;L;24;0
567763465;2891;MZN5;10;3;5;L;15;0
567697905;1937;MZN5;10;3;6;L;14;0
567697902;1813;MZN5;10;3;7;L;3;0
567763669;1805;MZN5;10;3;7;L;16;0
567763658;1928;MZN5;10;3;7;R;12;0
4197231650;2565;MZN5;10;3;6;L;1;0
567746199;1754;MZN5;10;4;1;L;40;0
567746203;1754;MZN5;10;4;1;L;30;0
4197325494;167;MZN5;10;4;1;R;12;0
4197255615;167;MZN5;10;4;2;R;15;0
567746212;2566;MZN5;10;4;2;R;19;0
567172345;1995;MZN5;10;4;3;L;3;0
4197231658;2212;MZN5;10;4;3;R;13;0
567746197;2566;MZN5;10;4;4;L;15;0
567746200;2566;MZN5;10;4;4;L;15;0
567779245;2558;MZN5;10;4;4;R;34;0
4197320308;2238;MZN5;10;4;5;R;1;0
567763663;1873;MZN5;10;4;5;R;24;0
567763663;2270;MZN5;10;4;5;R;24;0
567746206;1754;MZN5;10;4;5;R;30;0
567779248;2558;MZN5;10;4;6;L;30;0
567779250;2558;MZN5;10;4;6;L;30;0
567633578;1873;MZN5;10;4;6;L;20;0
567633578;1805;MZN5;10;4;6;L;24;0
567746217;2566;MZN5;10;4;6;L;6;0
567763668;1927;MZN5;10;4;6;R;8;0
567763668;2891;MZN5;10;4;6;R;11;0
567742719;1873;MZN5;10;4;7;L;60;0
567763660;2891;MZN5;10;4;7;L;19;0
567763662;2270;MZN5;10;4;7;R;16;0
567763467;1805;MZN5;10;4;7;R;18;0
567763467;2891;MZN5;10;4;7;R;10;0
567746215;2566;MZN5;10;4;7;R;18;0
567763855;1587;MZN5;10;5;1;L;32;0
567763854;1929;MZN5;10;5;1;L;48;0
4197293427;2236;MZN5;10;5;1;R;72;0
4197293430;2236;MZN5;10;5;1;R;90;0
567779261;2695;MZN5;10;5;1;R;75;0
567762186;1929;MZN5;10;5;2;L;24;0
567763857;1587;MZN5;10;5;3;L;32;0
4197293431;2665;MZN5;10;5;4;L;32;0
567763665;1868;MZN5;10;5;4;R;12;0
567763723;1929;MZN5;10;5;5;L;33;0
567754557;1873;MZN5;10;5;5;R;56;0
567763667;2270;MZN5;10;5;5;R;18;0
567697084;2597;MZN5;10;5;6;L;50;0
567767847;1929;MZN5;10;5;6;L;48;0
4197293428;2688;MZN5;10;5;6;R;156;0
567763664;2891;MZN5;10;5;6;R;9;0
567697087;2602;MZN5;10;5;7;L;90;0
567762194;1929;MZN5;10;5;7;L;48;0
567697089;2602;MZN5;10;6;1;L;90;0
567683954;1929;MZN5;10;6;1;R;3;0
567763706;1929;MZN5;10;6;1;R;24;0
567170560;1995;MZN5;10;6;2;L;3;0
567763894;1873;MZN5;10;6;2;L;64;0
567763904;1873;MZN5;10;6;2;L;64;0
567763905;1873;MZN5;10;6;2;L;64;0
567942499;888;MZN5;10;6;2;R;1;0
567942504;76;MZN5;10;6;2;R;1;0
567942502;1437;MZN5;10;6;2;R;2;0
567762185;1587;MZN5;10;6;3;L;32;0
567763718;1929;MZN5;10;6;3;L;39;0
567886210;597;MZN5;10;6;3;R;1;0
567886210;2036;MZN5;10;6;3;R;1;0
567886207;2203;MZN5;10;6;3;R;9;0
567697085;2597;MZN5;10;6;4;L;50;0
567762187;1873;MZN5;10;6;4;L;68;0
567763896;1873;MZN5;10;6;5;L;52;0
567763897;1873;MZN5;10;6;5;L;64;0
567763899;1873;MZN5;10;6;5;L;64;0
567886427;1731;MZN5;10;6;5;R;1;0
567886212;585;MZN5;10;6;5;R;1;0
567886421;597;MZN5;10;6;5;R;1;0
4197293500;2688;MZN5;10;6;6;L;169;0
4197293502;2688;MZN5;10;6;6;L;91;0
4197293432;2677;MZN5;10;6;6;L;48;0
567767849;1587;MZN5;10;6;6;R;8;0
567767849;1929;MZN5;10;6;6;R;12;0
567763895;1873;MZN5;10;6;6;R;64;0
567767849;1873;MZN5;10;6;6;R;32;0
4197318145;3374;MZN5;10;6;7;R;12;0
567942498;1711;MZN5;10;6;7;R;2;0
4197293502;2567;MZN5;10;6;6;L;1;0
567319996;1587;MZN5;10;7;1;L;40;0
567740656;1587;MZN5;10;7;1;L;40;0
567763720;1929;MZN5;10;7;1;R;39;0
567767853;1929;MZN5;10;7;1;R;48;0
567767851;1873;MZN5;10;7;1;R;64;0
567740650;1929;MZN5;10;7;2;L;60;0
567740654;1929;MZN5;10;7;2;L;60;0
567763476;2270;MZN5;10;7;2;L;20;0
567871481;96;MZN5;10;7;4;R;1;0
567871481;42;MZN5;10;7;4;R;1;0
4197157530;2978;MZN5;10;7;5;L;16;0
567943320;703;MZN5;10;7;5;L;1;0
567616146;1587;MZN5;10;7;5;L;40;0
567780320;2569;MZN5;10;7;5;R;12;0
567780315;2570;MZN5;10;7;5;R;18;0
567780316;2570;MZN5;10;7;5;R;18;0
567780334;2570;MZN5;10;7;5;R;18;0
567740651;1873;MZN5;10;7;6;L;80;0
567516993;2270;MZN5;10;7;6;L;40;0
567780331;2569;MZN5;10;7;6;R;12;0
567780317;2569;MZN5;10;7;7;R;12;0
567780318;2569;MZN5;10;7;7;R;12;0
567943312;24;MZN5;10;8;4;R;1;0
567738536;1587;MZN5;10;8;4;R;40;0
567780314;2569;MZN5;10;8;6;R;7;0
567780349;2570;MZN5;10;8;7;R;10;0
4197203611;2568;MZN5;10;8;3;R;1;0
567780343;2569;MZN5;10;8;6;R;3;0
567780305;2570;MZN5;10;8;7;R;2;0
567699246;2549;MZN5;10;9;3;R;183;0
567699209;2548;MZN5;10;9;5;R;64;0
4197209869;2439;MZN5;10;9;6;R;3;0
567699218;2547;MZN5;10;9;6;R;74;0
567740442;2522;MZN5;10;10;1;L;30;0
567740442;2571;MZN5;10;10;1;L;27;0
567940964;2082;MZN5;10;10;1;R;1;0
567740446;2028;MZN5;10;10;1;R;30;0
567779129;2869;MZN5;10;10;2;L;19;0
567600060;2917;MZN5;10;10;2;L;11;0
567478030;2643;MZN5;10;10;2;L;20;0
567940950;107;MZN5;10;10;2;R;1;0
567740444;2571;MZN5;10;10;2;R;150;0
567704427;2694;MZN5;10;10;2;R;144;0
567762658;2917;MZN5;10;10;3;L;20;0
567762661;2917;MZN5;10;10;3;L;17;0
567779130;2572;MZN5;10;10;3;R;42;0
567704363;2694;MZN5;10;10;3;R;204;0
567704367;2578;MZN5;10;10;4;L;33;0
567762666;2572;MZN5;10;10;4;R;26;0
567704425;2694;MZN5;10;10;4;R;210;0
4197179170;167;MZN5;10;10;5;L;12;0
567940953;1268;MZN5;10;10;5;L;1;0
567568551;2917;MZN5;10;10;5;R;16;0
567940955;2054;MZN5;10;10;6;L;1;0
567577682;2572;MZN5;10;10;6;L;36;0
567718097;2572;MZN5;10;10;6;L;33;0
567718098;2917;MZN5;10;10;6;L;18;0
567780219;2574;MZN5;10;10;6;R;10;0
567704368;2573;MZN5;10;10;6;R;14;0
4197318659;167;MZN5;10;10;7;L;13;0
567718096;2572;MZN5;10;10;7;L;39;0
567762664;2917;MZN5;10;10;7;L;18;0
567718095;2687;MZN5;10;10;7;R;60;0
567762667;2572;MZN5;10;10;7;R;42;0
567600060;2572;MZN5;10;10;2;L;1;0
567780225;2574;MZN5;10;11;1;L;2;0
567740449;2576;MZN5;10;11;2;L;172;0
4197300194;2151;MZN5;10;11;3;R;3;0
567743477;1916;MZN5;10;11;3;R;24;0
567743474;1663;MZN5;10;11;3;R;60;0
567743477;1663;MZN5;10;11;3;R;55;0
567599209;1918;MZN5;10;11;3;R;75;0
567743474;1918;MZN5;10;11;3;R;15;0
567780220;2574;MZN5;10;11;4;R;9;0
567779132;2572;MZN5;10;11;5;L;60;0
567762663;2572;MZN5;10;11;6;L;36;0
567762660;2917;MZN5;10;11;6;L;17;0
567742937;2643;MZN5;10;11;6;L;17;0
567940967;2427;MZN5;10;11;7;L;1;0
4197325489;167;MZN5;10;11;7;L;15;0
4197325490;167;MZN5;10;11;7;L;14;0
567704433;2578;MZN5;10;11;7;R;26;0
567704383;2575;MZN5;10;11;7;R;44;0
567940974;65;MZN5;10;12;1;R;1;0
567542012;1775;MZN5;10;12;2;L;16;0
567542012;2080;MZN5;10;12;2;L;8;0
567940975;1903;MZN5;10;12;2;R;2;0
567940903;2285;MZN5;10;12;3;L;1;0
567784387;2580;MZN5;10;12;3;L;40;0
567729193;1628;MZN5;10;12;3;L;4;0
567784388;2664;MZN5;10;12;4;L;22;0
4197302431;2154;MZN5;10;12;4;R;30;0
4197302431;1517;MZN5;10;12;4;R;54;0
4197297337;2577;MZN5;10;12;5;L;8;0
567704913;2578;MZN5;10;12;5;R;35;0
567743478;1663;MZN5;10;12;5;R;45;0
567743478;1918;MZN5;10;12;5;R;30;0
567743480;1918;MZN5;10;12;5;R;70;0
567784398;2789;MZN5;10;12;6;L;36;0
567740450;2576;MZN5;10;12;7;L;4;0
567944754;536;MZN5;10;13;1;L;1;0
567944762;407;MZN5;10;13;1;L;1;0
567944750;2024;MZN5;10;13;1;L;1;0
567743470;1916;MZN5;10;13;1;R;72;0
567743470;1918;MZN5;10;13;1;R;15;0
567743462;2028;MZN5;10;13;1;R;78;0
567944758;1601;MZN5;10;13;2;R;2;0
567944758;2162;MZN5;10;13;2;R;3;0
567740452;1658;MZN5;10;13;2;R;22;0
4197298299;2577;MZN5;10;13;3;R;2;0
567704910;2578;MZN5;10;13;3;R;19;0
567743467;1916;MZN5;10;13;3;R;66;0
567743473;1918;MZN5;10;13;3;R;75;0
567643337;2582;MZN5;10;13;4;L;35;0
4197206867;2096;MZN5;10;13;4;R;2;0
4197206867;2084;MZN5;10;13;4;R;1;0
4197206867;1824;MZN5;10;13;4;R;3;0
567784396;2580;MZN5;10;13;4;R;36;0
567743468;1658;MZN5;10;13;4;R;14;0
567743468;1918;MZN5;10;13;4;R;35;0
567940906;2285;MZN5;10;13;5;L;1;0
567784385;2580;MZN5;10;13;5;L;44;0
567940902;1750;MZN5;10;13;5;L;1;0
567944765;1492;MZN5;10;13;5;R;1;0
567784384;2580;MZN5;10;13;6;L;44;0
567778728;2871;MZN5;10;13;6;L;11;0
567944770;1849;MZN5;10;13;6;R;1;0
567944770;1715;MZN5;10;13;6;R;1;0
567784394;2664;MZN5;10;13;6;R;24;0
567784333;2580;MZN5;10;13;6;R;40;0
567784400;2580;MZN5;10;13;6;R;36;0
567597874;2582;MZN5;10;13;7;L;24;0
567940904;1988;MZN5;10;13;7;L;3;0
567784392;2580;MZN5;10;13;7;L;36;0
567784401;2580;MZN5;10;13;7;L;52;0
567784386;2664;MZN5;10;13;7;R;14;0
567784335;2580;MZN5;10;13;7;R;40;0
567784340;2789;MZN5;10;13;7;R;15;0
567784382;2789;MZN5;10;13;7;R;33;0
567784389;2789;MZN5;10;13;7;R;30;0
567784399;2789;MZN5;10;13;7;R;24;0
567940902;2579;MZN5;10;13;5;L;1;0
567784340;2580;MZN5;10;13;7;R;4;0
4197275345;2080;MZN5;10;14;1;L;2;0
4197302427;1824;MZN5;10;14;1;L;6;0
4197302427;1517;MZN5;10;14;1;L;24;0
567944760;888;MZN5;10;14;1;R;1;0
567743479;1916;MZN5;10;14;1;R;96;0
567743475;1918;MZN5;10;14;1;R;75;0
567743463;2028;MZN5;10;14;1;R;84;0
567909665;179;MZN5;10;14;2;L;2;0
4197182373;2581;MZN5;10;14;2;R;46;0
567944784;585;MZN5;10;14;3;L;1;0
567778672;1615;MZN5;10;14;3;R;11;0
567778597;2871;MZN5;10;14;3;R;10;0
567743469;1918;MZN5;10;14;3;R;75;0
4197152929;2054;MZN5;10;14;4;L;6;0
567743464;2028;MZN5;10;14;4;L;78;0
567778722;1615;MZN5;10;14;4;R;13;0
567909705;180;MZN5;10;14;5;L;1;0
567778727;2871;MZN5;10;14;5;L;11;0
567778725;1526;MZN5;10;14;5;L;5;0
567778718;1615;MZN5;10;14;5;R;2;0
567778719;1615;MZN5;10;14;5;R;10;0
567778730;1615;MZN5;10;14;5;R;9;0
567778671;2871;MZN5;10;14;5;R;10;0
567778718;2871;MZN5;10;14;5;R;6;0
567778723;1526;MZN5;10;14;5;R;7;0
567778726;2871;MZN5;10;14;6;L;13;0
567778715;1615;MZN5;10;14;6;R;12;0
567778732;1615;MZN5;10;14;6;R;9;0
567778599;2871;MZN5;10;14;6;R;10;0
567778724;2871;MZN5;10;14;6;R;12;0
567778721;1615;MZN5;10;14;7;L;7;0
567778717;2871;MZN5;10;14;7;L;14;0
567778595;1615;MZN5;10;14;7;R;11;0
567778716;1615;MZN5;10;14;7;R;12;0
567778720;1615;MZN5;10;14;7;R;10;0
567778669;2871;MZN5;10;14;7;R;10;0
567706870;2489;MZN5;10;14;7;R;45;0
567944766;556;MZN5;10;14;7;L;1;0
567909689;1652;MZN5;10;15;1;L;1;0
567516347;1916;MZN5;10;15;1;R;6;0
567743476;1916;MZN5;10;15;1;R;96;0
567743471;1663;MZN5;10;15;1;R;40;0
567743471;1658;MZN5;10;15;1;R;14;0
567743472;1658;MZN5;10;15;1;R;26;0
567459746;1918;MZN5;10;15;1;R;40;0
567516347;1918;MZN5;10;15;1;R;60;0
567743465;1918;MZN5;10;15;1;R;70;0
567743481;1916;MZN5;10;15;2;R;36;0
567743481;1658;MZN5;10;15;2;R;18;0
567743466;2028;MZN5;10;15;2;R;78;0
567599899;2582;MZN5;10;15;4;R;21;0
567643330;2582;MZN5;10;15;5;R;35;0
567909703;180;MZN5;10;15;6;R;1;0
567909704;180;MZN5;10;15;6;R;1;0
567909668;16;MZN5;10;15;7;L;1;0
567643328;2582;MZN5;10;15;7;R;11;0
567643329;2582;MZN5;10;15;7;R;35;0
567909703;1731;MZN5;10;15;6;R;1;0
567699320;2583;MZN5;10;16;1;R;14;0
567699322;2583;MZN5;10;16;1;R;19;0
1217040466;2054;MZN5;10;16;2;L;3;0
567779270;2558;MZN5;10;16;3;L;14;0
567743482;1916;MZN5;10;16;3;L;18;0
567743482;1658;MZN5;10;16;3;L;22;0
567779232;2558;MZN5;10;16;3;R;30;0
567707106;1885;MZN5;10;16;4;R;48;0
567707107;1885;MZN5;10;16;4;R;24;0
567707115;2254;MZN5;10;16;4;R;64;0
567707028;1854;MZN5;10;16;4;R;80;0
567707116;2254;MZN5;10;16;5;R;64;0
567707117;2254;MZN5;10;16;5;R;32;0
567707117;2022;MZN5;10;16;5;R;16;0
567707029;1854;MZN5;10;16;5;R;80;0
567707030;1854;MZN5;10;16;5;R;80;0
567779266;2695;MZN5;10;16;6;L;75;0
567779236;2584;MZN5;10;16;6;L;5;0
567779238;2695;MZN5;10;16;6;R;75;0
567707114;2254;MZN5;10;16;6;R;24;0
567779231;2558;MZN5;10;16;7;L;30;0
567779272;2558;MZN5;10;16;7;L;14;0
4197302430;1517;MZN5;10;16;7;L;1;0
567699327;2583;MZN5;10;16;1;R;1;0
567697722;1;MZN5;10;17;1;L;1;0
567697733;1;MZN5;10;17;1;L;1;0
567707110;2022;MZN5;10;17;1;R;30;0
567707111;2022;MZN5;10;17;1;R;32;0
567706731;1856;MZN5;10;17;1;R;72;0
567922148;209;MZN5;10;17;2;R;1;0
567922148;72;MZN5;10;17;2;R;1;0
567779235;2584;MZN5;10;17;3;L;15;0
567707109;2022;MZN5;10;17;3;R;32;0
567707031;1854;MZN5;10;17;3;R;80;0
567707035;1854;MZN5;10;17;3;R;80;0
567854617;2684;MZN5;10;17;4;R;24;0
567854618;2684;MZN5;10;17;4;R;24;0
567867472;2684;MZN5;10;17;4;R;24;0
567867484;2356;MZN5;10;17;4;R;16;0
567493229;1854;MZN5;10;17;4;R;80;0
567707032;1854;MZN5;10;17;4;R;30;0
567707032;1858;MZN5;10;17;4;R;10;0
567554231;2585;MZN5;10;17;4;R;4;0
567779264;2695;MZN5;10;17;5;L;75;0
567779265;2695;MZN5;10;17;5;L;75;0
567597980;1854;MZN5;10;17;5;R;80;0
567707033;1854;MZN5;10;17;5;R;80;0
567779268;2695;MZN5;10;17;6;L;60;0
567707034;1858;MZN5;10;17;6;R;14;0
567706730;1856;MZN5;10;17;6;R;72;0
567706732;1856;MZN5;10;17;6;R;72;0
567706733;1856;MZN5;10;17;6;R;72;0
567922147;26;MZN5;10;17;7;R;1;0
567922147;27;MZN5;10;17;7;R;1;0
567922147;217;MZN5;10;17;7;R;1;0
567706729;1856;MZN5;10;17;7;R;72;0
567707181;2022;MZN5;11;1;1;L;12;0
567707181;1714;MZN5;11;1;1;L;36;0
567716226;1975;MZN5;11;1;1;R;2600;0
567707078;2022;MZN5;11;1;2;L;28;0
567707252;1854;MZN5;11;1;2;L;70;0
567716093;1971;MZN5;11;1;2;L;1350;0
567716229;1971;MZN5;11;1;2;R;1296;0
567716089;2586;MZN5;11;1;2;R;643;0
567716092;2042;MZN5;11;1;2;R;1017;0
567707286;2022;MZN5;11;1;3;L;20;0
4197202883;1645;MZN5;11;1;3;R;8;0
567707171;1714;MZN5;11;1;3;R;56;0
567481160;1806;MZN5;11;1;3;R;56;0
567713957;1806;MZN5;11;1;3;R;102;0
567713934;1785;MZN5;11;1;3;R;188;0
567481160;2588;MZN5;11;1;3;R;50;0
567775173;2912;MZN5;11;1;4;L;24;0
567775219;2587;MZN5;11;1;4;R;15;0
567775177;2870;MZN5;11;1;4;R;24;0
567775181;2870;MZN5;11;1;4;R;24;0
567174911;1806;MZN5;11;1;5;R;86;0
567713954;1806;MZN5;11;1;5;R;18;0
567713952;1785;MZN5;11;1;5;R;204;0
567713954;1785;MZN5;11;1;5;R;144;0
567174911;2588;MZN5;11;1;5;R;14;0
567713954;2588;MZN5;11;1;5;R;5;0
567592346;2589;MZN5;11;1;6;R;23;0
567684497;2589;MZN5;11;1;6;R;18;0
567592346;1785;MZN5;11;1;6;R;100;0
567684497;2588;MZN5;11;1;6;R;60;0
567713946;2588;MZN5;11;1;6;R;92;0
567707174;1714;MZN5;11;1;7;L;60;0
567707179;1714;MZN5;11;1;7;L;48;0
567707255;1854;MZN5;11;1;7;L;80;0
567585865;2589;MZN5;11;1;7;R;36;0
567684485;2589;MZN5;11;1;7;R;45;0
567585865;1806;MZN5;11;1;7;R;24;0
567684485;1785;MZN5;11;1;7;R;12;0
567598755;1785;MZN5;11;2;1;R;104;0
567598755;2588;MZN5;11;2;1;R;44;0
567684501;1785;MZN5;11;2;2;L;200;0
567594279;1786;MZN5;11;2;2;L;6;0
567922106;86;MZN5;11;2;3;L;1;0
4197293607;2236;MZN5;11;2;3;L;144;0
567494538;2588;MZN5;11;2;5;L;96;0
567944674;1464;MZN5;11;2;5;R;1;0
567775781;2870;MZN5;11;2;5;R;24;0
567707180;1714;MZN5;11;2;6;L;60;0
567594945;1785;MZN5;11;2;6;L;120;0
567713956;1785;MZN5;11;2;6;L;192;0
567594945;1786;MZN5;11;2;6;L;27;0
4197323285;1645;MZN5;11;2;6;R;30;0
567713942;1806;MZN5;11;2;7;R;64;0
567594945;2588;MZN5;11;2;6;L;1;0
567720849;1841;MZN5;11;3;1;L;50;0
567720851;1841;MZN5;11;3;1;L;38;0
567720856;2506;MZN5;11;3;1;R;40;0
567720858;1844;MZN5;11;3;1;R;10;0
567720858;1841;MZN5;11;3;1;R;37;0
4197293610;2567;MZN5;11;3;2;L;12;0
4197293606;2567;MZN5;11;3;3;L;11;0
4197293608;2567;MZN5;11;3;3;L;17;0
567777659;2725;MZN5;11;3;3;R;15;0
567777660;2462;MZN5;11;3;3;R;18;0
567772949;2865;MZN5;11;3;3;R;10;0
567720842;1844;MZN5;11;3;4;L;110;0
567720845;1844;MZN5;11;3;4;L;80;0
567720844;1841;MZN5;11;3;4;L;12;0
567720846;1841;MZN5;11;3;4;L;20;0
567720848;1841;MZN5;11;3;4;L;47;0
567720844;1840;MZN5;11;3;4;L;7;0
567735932;2865;MZN5;11;3;4;R;13;0
567735929;2865;MZN5;11;3;5;L;10;0
567735934;2865;MZN5;11;3;5;L;10;0
567772953;2865;MZN5;11;3;5;L;10;0
567720855;1844;MZN5;11;3;5;R;30;0
567720850;1840;MZN5;11;3;5;R;4;0
567922105;184;MZN5;11;3;6;L;1;0
567699671;2594;MZN5;11;3;6;L;147;0
567433785;2588;MZN5;11;3;6;L;62;0
567594947;2588;MZN5;11;3;6;L;78;0
567433785;1786;MZN5;11;3;6;L;33;0
567720852;1844;MZN5;11;3;6;R;106;0
567877498;1444;MZN5;11;3;7;L;15;0
567699255;2537;MZN5;11;4;1;L;260;0
