Kullanıcı Kodu;TOPLANAN_THM;ARTICLE_CODE;DATE_START_EXECUTION;AREA;AISLE;X;Y;Z;TOPLANAN_ADET;PICKCAR_THM
44165;567868940;184;11.24.2025 10:33 PM;MOR1;13;34;0;L;1;4167417577
44165;567868943;185;11.24.2025 10:33 PM;MOR1;13;35;0;L;1;4167417577
44165;567859996;186;11.24.2025 10:33 PM;MOR1;13;39;0;R;1;4167417577
44165;567859996;186;11.24.2025 10:33 PM;MOR1;13;39;0;R;1;4167417577
44165;567859998;187;11.24.2025 10:35 PM;MOR1;13;40;0;R;1;4167417577
44165;567859997;161;11.24.2025 10:35 PM;MOR1;13;41;0;R;1;4167417577
44165;567913888;188;11.24.2025 10:36 PM;MOR1;13;44;0;R;1;4167417577
44165;567913888;188;11.24.2025 10:36 PM;MOR1;13;44;0;R;1;4167417577
44165;567913888;188;11.24.2025 10:36 PM;MOR1;13;44;0;R;1;4167417577
44165;567923631;189;11.24.2025 10:06 PM;MOR1;14;17;0;R;1;4167417577
44165;567923645;189;11.24.2025 10:07 PM;MOR1;14;17;0;R;1;4167417577
44165;567923645;189;11.24.2025 10:07 PM;MOR1;14;17;0;R;1;4167417577
44165;567923645;189;11.24.2025 10:07 PM;MOR1;14;17;0;R;1;4167417577
44165;567898376;179;11.24.2025 10:06 PM;MOR1;14;47;0;R;1;4167417577
44165;567911369;190;11.24.2025 9:47 PM;MOR1;15;1;0;L;1;4167417577
44165;567888438;191;11.24.2025 9:45 PM;MOR1;15;1;0;R;1;4167417577
44165;567911365;192;11.24.2025 9:47 PM;MOR1;15;2;0;L;1;4167417577
44165;567911365;192;11.24.2025 9:47 PM;MOR1;15;2;0;L;1;4167417577
44165;567911365;193;11.24.2025 9:47 PM;MOR1;15;2;0;L;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:48 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:49 PM;MOR1;15;2;0;R;1;4167417577
44165;567923619;194;11.24.2025 9:49 PM;MOR1;15;2;0;R;1;4167417577
44165;567888415;195;11.24.2025 9:49 PM;MOR1;15;5;0;L;1;4167417577
44165;567888415;196;11.24.2025 9:49 PM;MOR1;15;5;0;L;1;4167417577
44165;567848587;197;11.24.2025 9:49 PM;MOR1;15;11;0;R;1;4167417577
44165;567848587;197;11.24.2025 9:49 PM;MOR1;15;11;0;R;1;4167417577
44165;567848587;197;11.24.2025 9:50 PM;MOR1;15;11;0;R;1;4167417577
44165;567964728;198;11.24.2025 9:50 PM;MOR1;15;16;0;L;1;4167417577
44165;567964728;198;11.24.2025 9:50 PM;MOR1;15;16;0;L;1;4167417577
44165;567927321;201;11.24.2025 9:50 PM;MOR1;15;18;0;L;1;4167417577
44165;567927321;200;11.24.2025 9:51 PM;MOR1;15;18;0;L;1;4167417577
44165;567927321;200;11.24.2025 9:51 PM;MOR1;15;18;0;L;1;4167417577
44165;567927321;199;11.24.2025 9:52 PM;MOR1;15;18;0;L;1;4167417577
44165;567927321;199;11.24.2025 9:52 PM;MOR1;15;18;0;L;1;4167417577
44165;567920899;202;11.24.2025 9:52 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;203;11.24.2025 9:52 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;203;11.24.2025 9:53 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;203;11.24.2025 9:53 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;203;11.24.2025 9:53 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;203;11.24.2025 9:53 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;205;11.24.2025 9:54 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;205;11.24.2025 9:54 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;206;11.24.2025 9:54 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;206;11.24.2025 9:54 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;206;11.24.2025 9:55 PM;MOR1;15;19;0;L;1;4167417577
44165;567920899;204;11.24.2025 9:55 PM;MOR1;15;19;0;L;1;4167417577
44165;567919249;202;11.24.2025 9:55 PM;MOR1;15;20;0;L;1;4167417577
44165;567919249;207;11.24.2025 9:56 PM;MOR1;15;20;0;L;1;4167417577
44165;567907893;208;11.24.2025 10:04 PM;MOR1;15;34;0;L;1;4167417577
44165;567899244;209;11.24.2025 10:03 PM;MOR1;15;34;0;R;1;4167417577
44165;4197245149;210;11.24.2025 9:44 PM;MOR1;16;8;0;R;1;4167417577
44165;567914232;211;11.24.2025 9:44 PM;MOR1;17;3;0;R;1;4167417577
43937;567921722;212;11.25.2025 12:49 PM;MOR1;17;8;0;L;1;4167417497
44165;567911407;213;11.24.2025 9:43 PM;MOR1;17;9;0;L;1;4167417577
44165;567911407;213;11.24.2025 9:43 PM;MOR1;17;9;0;L;1;4167417577
44165;567921815;214;11.24.2025 9:42 PM;MOR1;17;10;0;L;1;4167417577
44165;9017879963;212;11.24.2025 9:42 PM;MOR1;17;11;0;L;1;4167417577
44165;567921713;216;11.24.2025 9:41 PM;MOR1;17;13;0;L;1;4167417577
44165;567921715;215;11.24.2025 9:41 PM;MOR1;17;13;0;L;1;4167417577
44165;567903868;216;11.24.2025 9:41 PM;MOR1;17;16;0;L;1;4167417577
44165;567899161;217;11.24.2025 9:40 PM;MOR1;17;21;0;L;1;4167417577
44165;567795299;218;11.24.2025 9:40 PM;MOR1;17;31;0;R;1;4167417577
44165;567800298;219;11.24.2025 9:37 PM;MOR1;17;32;0;R;1;4167417577
44165;567800298;219;11.24.2025 9:38 PM;MOR1;17;32;0;R;1;4167417577
44165;567800298;220;11.24.2025 9:39 PM;MOR1;17;32;0;R;1;4167417577
44165;567914252;221;11.24.2025 9:40 PM;MOR1;17;32;0;R;1;4167417577
44165;567209052;222;11.24.2025 9:36 PM;MOR1;17;33;0;R;1;4167417577
44165;567209052;222;11.24.2025 9:37 PM;MOR1;17;33;0;R;1;4167417577
44165;567911395;223;11.24.2025 9:36 PM;MOR1;17;35;0;R;1;4167417577
44165;567911395;223;11.24.2025 9:36 PM;MOR1;17;35;0;R;1;4167417577
44165;567911400;224;11.24.2025 9:35 PM;MOR1;17;36;0;R;1;4167417577
44165;567911404;225;11.24.2025 9:35 PM;MOR1;17;36;0;R;1;4167417577
44165;567911398;226;11.24.2025 9:34 PM;MOR1;17;37;0;R;1;4167417577
44165;567911399;227;11.24.2025 9:34 PM;MOR1;17;37;0;R;1;4167417577
44165;567929598;228;11.24.2025 9:32 PM;MOR1;18;11;0;R;1;4167417577
44165;567911375;229;11.24.2025 9:33 PM;MOR1;18;13;0;L;1;4167417577
44165;567911375;229;11.24.2025 9:33 PM;MOR1;18;13;0;L;1;4167417577
44165;567921826;230;11.24.2025 9:33 PM;MOR1;18;23;0;L;1;4167417577
44165;567903698;231;11.24.2025 9:33 PM;MOR1;18;26;0;L;1;4167417577
44165;567548949;233;11.24.2025 9:31 PM;MOR1;19;19;0;L;1;4167417577
44165;4197333036;232;11.24.2025 9:31 PM;MOR1;19;19;0;L;1;4167417577
44165;4197288066;234;11.24.2025 9:31 PM;MOR1;19;34;0;L;1;4167417577
44165;567577978;235;11.24.2025 9:30 PM;MOR1;19;35;0;R;1;4167417577
44165;567947120;236;11.24.2025 9:30 PM;MOR1;19;36;0;L;1;4167417577
44165;4197226568;238;11.24.2025 9:29 PM;MOR1;19;41;0;R;1;4167417577
44165;4197297151;237;11.24.2025 9:29 PM;MOR1;19;41;0;R;1;4167417577
44165;567947932;239;11.24.2025 9:27 PM;MOR1;20;6;0;L;1;4167417577
44165;4197329979;240;11.24.2025 9:27 PM;MOR1;20;20;0;R;1;4167417577
44165;567923022;241;11.24.2025 9:28 PM;MOR1;20;43;0;R;1;4167417577
44165;567631340;242;11.24.2025 9:26 PM;MOR1;21;2;0;L;1;4167417577
44165;567613831;243;11.24.2025 9:25 PM;MOR1;21;6;0;R;1;4167417577
44165;567413862;32;11.24.2025 9:25 PM;MOR1;21;45;0;L;1;4167417577
44165;567413862;32;11.24.2025 9:25 PM;MOR1;21;45;0;L;1;4167417577
44165;567927657;244;11.24.2025 9:19 PM;MOR1;22;5;0;R;1;4167417577
44165;567927657;244;11.24.2025 9:19 PM;MOR1;22;5;0;R;1;4167417577
44165;567927657;244;11.24.2025 9:19 PM;MOR1;22;5;0;R;1;4167417577
44165;567927657;244;11.24.2025 9:19 PM;MOR1;22;5;0;R;1;4167417577
44165;567927657;244;11.24.2025 9:19 PM;MOR1;22;5;0;R;1;4167417577
44165;567927657;244;11.24.2025 9:19 PM;MOR1;22;5;0;R;1;4167417577
44165;567927667;245;11.24.2025 9:20 PM;MOR1;22;6;0;R;1;4167417577
44165;567927668;246;11.24.2025 9:20 PM;MOR1;22;7;0;R;1;4167417577
44165;567927668;246;11.24.2025 9:20 PM;MOR1;22;7;0;R;1;4167417577
44165;567927668;246;11.24.2025 9:21 PM;MOR1;22;7;0;R;1;4167417577
44165;567927530;247;11.24.2025 9:21 PM;MOR1;22;13;0;R;1;4167417577
44165;567927530;249;11.24.2025 9:21 PM;MOR1;22;13;0;R;1;4167417577
44165;567927530;248;11.24.2025 9:22 PM;MOR1;22;13;0;R;1;4167417577
44165;567906998;250;11.24.2025 9:22 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:22 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:22 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:23 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:23 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:23 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:23 PM;MOR1;22;22;0;L;1;4167417577
44165;567906998;250;11.24.2025 9:23 PM;MOR1;22;22;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:23 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:23 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:23 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:23 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:23 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:23 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
44165;567907000;251;11.24.2025 9:24 PM;MOR1;22;23;0;L;1;4167417577
40749;567739381;252;11.24.2025 9:53 PM;MOR4;1;2;1;L;1;4167417562
40749;567739381;252;11.24.2025 9:53 PM;MOR4;1;2;1;L;1;4167417562
40749;567739381;252;11.24.2025 9:54 PM;MOR4;1;2;1;L;1;4167417562
40749;567739381;252;11.24.2025 9:54 PM;MOR4;1;2;1;L;1;4167417562
40749;567739381;252;11.24.2025 9:54 PM;MOR4;1;2;1;L;1;4167417562
40749;567896110;253;11.24.2025 9:52 PM;MOR4;1;2;4;L;1;4167417562
40749;567896110;253;11.24.2025 9:52 PM;MOR4;1;2;4;L;1;4167417562
40749;567940264;257;11.24.2025 9:47 PM;MOR4;1;4;4;L;3;4167417562
40749;567940264;257;11.24.2025 9:47 PM;MOR4;1;4;4;L;1;4167417562
40749;567940265;254;11.24.2025 9:48 PM;MOR4;1;4;4;L;1;4167417562
40749;567943973;256;11.24.2025 9:51 PM;MOR4;1;4;4;L;1;4167417562
40749;567943973;256;11.24.2025 9:51 PM;MOR4;1;4;4;L;4;4167417562
40749;567943973;256;11.24.2025 9:51 PM;MOR4;1;4;4;L;3;4167417562
40749;567943973;256;11.24.2025 9:51 PM;MOR4;1;4;4;L;4;4167417562
40749;567943973;256;11.24.2025 9:51 PM;MOR4;1;4;4;L;3;4167417562
40749;567943973;256;11.24.2025 9:51 PM;MOR4;1;4;4;L;1;4167417562
40749;567943975;255;11.24.2025 9:51 PM;MOR4;1;4;4;L;3;4167417562
40749;567943975;255;11.24.2025 9:51 PM;MOR4;1;4;4;L;2;4167417562
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:19 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:20 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:20 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:20 PM;MOR4;1;5;4;R;1;4167417474
43735;567943977;255;11.25.2025 3:20 PM;MOR4;1;5;4;R;1;4167417474
40749;567843564;258;11.24.2025 9:46 PM;MOR4;1;7;3;R;1;4167417562
40749;567843564;258;11.24.2025 9:46 PM;MOR4;1;7;3;R;1;4167417562
40749;567843564;258;11.24.2025 9:46 PM;MOR4;1;7;3;R;1;4167417562
40749;567843564;258;11.24.2025 9:46 PM;MOR4;1;7;3;R;1;4167417562
40749;567843568;258;11.24.2025 9:47 PM;MOR4;1;7;3;R;1;4167417562
40749;567940283;259;11.24.2025 9:46 PM;MOR4;1;8;3;R;1;4167417562
40749;567940283;259;11.24.2025 9:46 PM;MOR4;1;8;3;R;1;4167417562
40749;567940283;259;11.24.2025 9:46 PM;MOR4;1;8;3;R;1;4167417562
40749;567825493;260;11.24.2025 9:45 PM;MOR4;1;10;3;L;1;4167417562
40749;567940121;261;11.24.2025 9:45 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:45 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:45 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:46 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:46 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:46 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:46 PM;MOR4;1;10;3;R;1;4167417562
40749;567940121;261;11.24.2025 9:46 PM;MOR4;1;10;3;R;1;4167417562
40749;567927616;262;11.24.2025 9:44 PM;MOR4;1;17;3;L;1;4167417562
40749;567927616;262;11.24.2025 9:44 PM;MOR4;1;17;3;L;1;4167417562
40749;567927616;262;11.24.2025 9:44 PM;MOR4;1;17;3;L;1;4167417562
40749;567927616;262;11.24.2025 9:44 PM;MOR4;1;17;3;L;1;4167417562
40749;567720231;263;11.24.2025 9:44 PM;MOR4;1;18;2;R;2;4167417562
40749;567871137;264;11.24.2025 9:44 PM;MOR4;1;20;4;L;1;4167417562
44436;567901913;265;11.25.2025;MOR4;2;5;3;R;1;4167417550
44436;567901913;265;11.25.2025;MOR4;2;5;3;R;1;4167417550
44436;567901918;266;11.25.2025;MOR4;2;6;3;R;1;4167417550
44436;567927461;267;11.25.2025;MOR4;2;10;3;R;1;4167417550
44436;567927461;267;11.25.2025;MOR4;2;10;3;R;1;4167417550
44436;567947534;268;11.25.2025;MOR4;2;12;1;R;1;4167417550
44436;567903014;269;11.25.2025;MOR4;2;13;3;L;1;4167417550
44436;567860527;270;11.25.2025;MOR4;2;16;3;L;1;4167417550
44436;567850981;271;11.25.2025;MOR4;2;17;1;R;1;4167417550
44436;567846728;272;11.25.2025;MOR4;2;18;1;L;1;4167417550
40749;567720690;273;11.24.2025 9:55 PM;MOR4;3;20;4;L;1;4167417562
40749;567720699;274;11.24.2025 9:56 PM;MOR4;3;20;4;L;1;4167417562
40749;567720699;274;11.24.2025 9:56 PM;MOR4;3;20;4;L;1;4167417562
40749;567720699;274;11.24.2025 9:56 PM;MOR4;3;20;4;L;1;4167417562
40749;567720699;274;11.24.2025 9:56 PM;MOR4;3;20;4;L;1;4167417562
44436;567939995;275;11.25.2025;MOR4;4;5;2;L;1;4167417550
44436;567901929;276;11.25.2025;MOR4;4;6;1;L;1;4167417550
44436;567901929;276;11.25.2025;MOR4;4;6;1;L;1;4167417550
44436;567901929;276;11.25.2025;MOR4;4;6;1;L;1;4167417550
44436;567850862;277;11.25.2025;MOR4;4;12;2;L;1;4167417550
44436;567819756;272;11.25.2025;MOR4;5;5;4;L;1;4167417550
44436;567819756;272;11.25.2025;MOR4;5;5;4;L;1;4167417550
44436;567940477;278;11.25.2025;MOR4;5;6;3;R;1;4167417550
44436;567803266;279;11.25.2025;MOR4;5;7;3;L;1;4167417550
44436;567810837;280;11.25.2025;MOR4;5;8;3;R;1;4167417550
44436;567908367;281;11.25.2025;MOR4;5;12;2;L;1;4167417550
44436;567908367;281;11.25.2025;MOR4;5;12;2;L;1;4167417550
44436;567908367;281;11.25.2025;MOR4;5;12;2;L;1;4167417550
44436;567866076;282;11.25.2025;MOR4;5;15;1;R;1;4167417550
44436;567866076;282;11.25.2025;MOR4;5;15;1;R;1;4167417550
44436;567942582;283;11.25.2025;MOR4;6;3;4;R;1;4167417550
44436;567939875;284;11.25.2025;MOR4;6;7;2;R;1;4167417550
44436;567822726;285;11.25.2025;MOR4;6;12;2;L;1;4167417550
44436;567868564;286;11.25.2025;MOR4;6;13;3;R;1;4167417550
44436;567931964;287;11.25.2025;MOR4;6;17;1;L;1;4167417550
44436;567906290;288;11.25.2025;MOR4;6;17;3;L;1;4167417550
44436;567906290;288;11.25.2025;MOR4;6;17;3;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567943926;289;11.25.2025;MOR4;6;18;1;L;1;4167417550
44436;567906291;288;11.25.2025;MOR4;6;18;2;L;1;4167417550
44436;567906292;290;11.25.2025;MOR4;6;18;3;R;1;4167417550
44436;567906292;288;11.25.2025;MOR4;6;18;3;R;1;4167417550
44436;567906292;288;11.25.2025;MOR4;6;18;3;R;1;4167417550
44436;567937317;291;11.25.2025;MOR4;7;1;4;L;1;4167417550
44436;567937317;291;11.25.2025;MOR4;7;1;4;L;1;4167417550
44436;567937319;293;11.25.2025;MOR4;7;9;1;L;1;4167417550
44436;567937319;292;11.25.2025;MOR4;7;9;1;L;1;4167417550
44436;567937319;292;11.25.2025;MOR4;7;9;1;L;1;4167417550
44436;567850871;294;11.25.2025;MOR4;7;9;4;L;1;4167417550
44436;567876016;295;11.25.2025;MOR4;7;15;2;R;1;4167417550
44436;567937848;297;11.25.2025;MOR4;7;17;3;L;1;4167417550
44436;567937854;298;11.25.2025;MOR4;7;17;3;L;1;4167417550
44436;567937854;298;11.25.2025;MOR4;7;17;3;L;1;4167417550
44436;567937854;296;11.25.2025;MOR4;7;17;3;L;1;4167417550
44436;567937854;296;11.25.2025;MOR4;7;17;3;L;1;4167417550
44436;567937854;296;11.25.2025;MOR4;7;17;3;L;1;4167417550
44436;567937314;299;11.25.2025;MOR4;7;18;2;R;1;4167417550
44436;567937316;300;11.25.2025;MOR4;7;18;3;R;1;4167417550
44436;567780134;301;11.25.2025 1:01 AM;MOR4;9;4;4;R;1;4167417550
44436;567929771;302;11.25.2025;MOR4;9;5;4;L;1;4167417550
44436;567942683;303;11.25.2025 1:00 AM;MOR4;9;5;4;R;1;4167417550
44436;567942684;304;11.25.2025 1:00 AM;MOR4;9;5;4;R;1;4167417550
44436;567825385;305;11.25.2025;MOR4;9;15;2;L;1;4167417550
44436;567825385;305;11.25.2025;MOR4;9;15;2;L;1;4167417550
44436;567928015;306;11.25.2025;MOR4;9;16;2;L;1;4167417550
44436;567928009;307;11.25.2025;MOR4;9;16;2;R;1;4167417550
44436;567928011;308;11.25.2025;MOR4;9;16;2;R;1;4167417550
43937;567913671;309;11.25.2025 12:47 PM;MOR4;10;5;1;L;1;4167417497
44436;567745110;310;11.25.2025 1:13 AM;MOR4;10;9;4;L;1;4167417550
44436;567900777;311;11.25.2025 1:11 AM;MOR4;10;12;1;R;1;4167417550
44436;567929279;312;11.25.2025 1:10 AM;MOR4;10;12;3;L;1;4167417550
44436;567843985;314;11.25.2025 1:10 AM;MOR4;10;12;3;R;1;4167417550
44436;567843986;313;11.25.2025 1:10 AM;MOR4;10;12;3;R;1;4167417550
40749;567913495;315;11.24.2025 10:35 PM;MOR4;11;5;4;R;1;4167417562
40749;567913495;315;11.24.2025 10:35 PM;MOR4;11;5;4;R;1;4167417562
44194;567912279;316;11.25.2025;MOR4;11;6;4;R;1;4167417549
44194;567701895;317;11.25.2025 3:43 AM;MOR4;11;16;2;R;1;4167417573
44194;567913615;319;11.25.2025 3:44 AM;MOR4;11;18;1;R;1;4167417573
44194;567913626;318;11.25.2025 3:44 AM;MOR4;11;18;1;R;1;4167417573
44194;567913618;320;11.25.2025 3:44 AM;MOR4;11;18;2;R;1;4167417573
44194;567913618;320;11.25.2025 3:44 AM;MOR4;11;18;2;R;1;4167417573
44194;567913628;319;11.25.2025 3:45 AM;MOR4;11;18;2;R;1;4167417573
44194;567913628;319;11.25.2025 3:45 AM;MOR4;11;18;2;R;1;4167417573
44194;567913628;319;11.25.2025 3:45 AM;MOR4;11;18;2;R;1;4167417573
44194;567780040;321;11.25.2025 3:45 AM;MOR4;11;19;1;R;1;4167417573
44436;567166579;322;11.25.2025 1:35 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:35 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:35 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:35 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:36 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:36 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:36 AM;MOR4;12;2;2;L;1;4167417550
44436;567166579;322;11.25.2025 1:36 AM;MOR4;12;2;2;L;1;4167417550
44436;567890398;323;11.25.2025 1:33 AM;MOR4;12;5;4;R;1;4167417550
44436;567890398;323;11.25.2025 1:33 AM;MOR4;12;5;4;R;1;4167417550
44436;567787366;324;11.25.2025 1:31 AM;MOR4;12;6;2;L;1;4167417550
44436;567940427;325;11.25.2025 1:32 AM;MOR4;12;6;2;R;1;4167417550
44436;567940427;325;11.25.2025 1:32 AM;MOR4;12;6;2;R;1;4167417550
44436;567940427;325;11.25.2025 1:32 AM;MOR4;12;6;2;R;1;4167417550
44436;567940434;326;11.25.2025 1:27 AM;MOR4;12;10;2;L;1;4167417550
44436;567940434;326;11.25.2025 1:27 AM;MOR4;12;10;2;L;1;4167417550
44436;567903047;322;11.25.2025 1:26 AM;MOR4;12;12;1;L;1;4167417550
44436;567759473;327;11.25.2025 1:24 AM;MOR4;12;14;3;L;1;4167417550
44436;567708691;328;11.25.2025 1:24 AM;MOR4;12;15;2;R;1;4167417550
44436;567708691;328;11.25.2025 1:24 AM;MOR4;12;15;2;R;1;4167417550
44436;567937838;329;11.25.2025 1:22 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:22 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:22 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:22 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:23 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:23 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:23 AM;MOR4;12;17;3;R;1;4167417550
44436;567937838;329;11.25.2025 1:23 AM;MOR4;12;17;3;R;1;4167417550
44436;567708689;330;11.25.2025 1:19 AM;MOR4;12;18;1;R;1;4167417550
44436;567708689;330;11.25.2025 1:19 AM;MOR4;12;18;1;R;1;4167417550
44436;567708689;330;11.25.2025 1:19 AM;MOR4;12;18;1;R;1;4167417550
40749;567913189;331;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;331;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;331;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;331;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;332;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;331;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;331;11.24.2025 10:02 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;332;11.24.2025 10:03 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;332;11.24.2025 10:03 PM;MOR4;13;2;1;L;1;4167417562
40749;567913189;332;11.24.2025 10:03 PM;MOR4;13;2;1;L;1;4167417562
40749;567907405;333;11.24.2025 10:01 PM;MOR4;13;4;3;L;1;4167417562
40749;567907405;333;11.24.2025 10:02 PM;MOR4;13;4;3;L;1;4167417562
40749;567907405;333;11.24.2025 10:02 PM;MOR4;13;4;3;L;1;4167417562
40749;567907405;333;11.24.2025 10:02 PM;MOR4;13;4;3;L;1;4167417562
40749;567913197;334;11.24.2025 10:00 PM;MOR4;13;6;1;R;1;4167417562
40749;567913197;334;11.24.2025 10:00 PM;MOR4;13;6;1;R;1;4167417562
40749;567929407;335;11.24.2025 10:00 PM;MOR4;13;8;1;L;1;4167417562
40749;567942740;336;11.24.2025 9:59 PM;MOR4;13;11;3;L;1;4167417562
40749;567937596;337;11.24.2025 9:59 PM;MOR4;13;12;1;R;1;4167417562
40749;567937596;337;11.24.2025 9:59 PM;MOR4;13;12;1;R;1;4167417562
40749;567937596;337;11.24.2025 9:59 PM;MOR4;13;12;1;R;1;4167417562
40749;567937596;337;11.24.2025 9:59 PM;MOR4;13;12;1;R;1;4167417562
40749;567923195;338;11.24.2025 9:58 PM;MOR4;13;12;2;R;1;4167417562
40749;567937584;337;11.24.2025 9:58 PM;MOR4;13;12;4;R;1;4167417562
